assessment_id,student_id,course_id,module,type,max_score,scored,due_date,submitted_date
ASM012536,STU0713,CRS012,4,quiz,25,14.0,2023-05-09,2023-05-07
ASM012537,STU0713,CRS012,4,assignment,50,22.5,2023-04-11,2023-04-13
ASM012538,STU0713,CRS012,5,quiz,25,20.8,2023-05-10,2023-05-09
ASM012539,STU0713,CRS012,5,assignment,50,38.8,2023-05-25,2023-05-27
ASM012540,STU0713,CRS012,6,quiz,25,18.2,2023-05-21,2023-05-22
ASM012541,STU0713,CRS012,6,assignment,50,49.0,2023-06-20,2023-06-18
ASM012542,STU0713,CRS012,6,project,100,41.7,2023-06-02,2023-06-02
ASM012543,STU0713,CRS012,7,quiz,25,13.4,2023-05-30,2023-06-02
ASM012544,STU0713,CRS012,7,assignment,50,39.0,2023-05-23,2023-05-30
ASM012545,STU0713,CRS012,8,quiz,25,9.6,2023-06-06,2023-06-03
ASM012546,STU0713,CRS012,8,assignment,50,18.6,2023-07-24,2023-07-25
ASM012547,STU0713,CRS012,8,exam,100,70.2,2023-07-16,2023-07-16
ASM012548,STU0714,CRS016,1,quiz,25,19.9,2023-08-24,2023-08-22
ASM012549,STU0714,CRS016,1,assignment,50,27.5,2023-08-27,2023-08-28
ASM012550,STU0714,CRS016,2,quiz,25,14.6,2023-09-05,2023-09-02
ASM012551,STU0714,CRS016,2,assignment,50,39.0,2023-09-03,2023-09-03
ASM012552,STU0714,CRS016,3,quiz,25,15.0,2023-09-17,2023-09-18
ASM012553,STU0714,CRS016,3,assignment,50,25.6,2023-09-20,2023-09-19
ASM012554,STU0714,CRS016,3,project,100,71.4,2023-09-17,2023-09-16
ASM012555,STU0714,CRS016,4,quiz,25,14.2,2023-10-13,2023-10-13
ASM012556,STU0714,CRS016,4,assignment,50,34.1,2023-10-01,2023-10-03
ASM012557,STU0714,CRS016,5,quiz,25,13.6,2023-10-15,2023-10-14
ASM012558,STU0714,CRS016,5,assignment,50,38.7,2023-10-30,2023-10-31
ASM012559,STU0714,CRS016,6,quiz,25,16.0,2023-11-04,2023-11-03
ASM012560,STU0714,CRS016,6,assignment,50,22.7,2023-11-10,2023-11-17
ASM012561,STU0714,CRS016,6,project,100,41.6,2023-10-29,2023-11-03
ASM012562,STU0714,CRS016,6,exam,100,98.0,2023-12-10,2023-12-10
ASM012563,STU0715,CRS011,1,quiz,25,16.5,2024-02-22,2024-02-20
ASM012564,STU0715,CRS011,1,assignment,50,49.0,2024-02-22,2024-02-22
ASM012565,STU0715,CRS011,2,quiz,25,11.6,2024-03-15,2024-03-15
ASM012566,STU0715,CRS011,2,assignment,50,29.3,2024-03-13,2024-03-12
ASM012567,STU0715,CRS011,3,quiz,25,17.1,2024-04-08,2024-04-09
ASM012568,STU0715,CRS011,3,assignment,50,31.3,2024-03-27,2024-03-29
ASM012569,STU0715,CRS011,3,project,100,84.0,2024-04-08,2024-04-09
ASM012570,STU0715,CRS011,4,quiz,25,15.5,2024-04-08,2024-04-06
ASM012571,STU0715,CRS011,4,assignment,50,39.4,2024-04-04,2024-04-06
ASM012572,STU0715,CRS011,5,quiz,25,14.9,2024-05-08,2024-05-09
ASM012573,STU0715,CRS011,5,assignment,50,16.4,2024-05-23,2024-05-23
ASM012574,STU0715,CRS011,6,quiz,25,18.1,2024-06-07,2024-06-06
ASM012575,STU0715,CRS011,6,assignment,50,35.2,2024-05-02,2024-05-02
ASM012576,STU0715,CRS011,6,project,100,62.1,2024-05-08,2024-05-09
ASM012577,STU0715,CRS011,7,quiz,25,24.5,2024-06-13,2024-06-12
ASM012578,STU0715,CRS011,7,assignment,50,30.2,2024-05-30,2024-05-30
ASM012579,STU0715,CRS011,8,quiz,25,13.8,2024-05-30,2024-06-02
ASM012580,STU0715,CRS011,8,assignment,50,29.9,2024-07-17,2024-07-15
ASM012581,STU0715,CRS011,9,quiz,25,11.0,2024-07-01,2024-07-01
ASM012582,STU0715,CRS011,9,assignment,50,21.4,2024-06-22,2024-06-21
ASM012583,STU0715,CRS011,9,project,100,63.6,2024-07-01,2024-07-01
ASM012584,STU0715,CRS011,10,quiz,25,16.8,2024-07-17,2024-07-22
ASM012585,STU0715,CRS011,10,assignment,50,22.2,2024-08-26,2024-08-26
ASM012586,STU0715,CRS011,10,exam,100,56.2,2024-07-07,2024-07-10
ASM012587,STU0716,CRS001,1,quiz,25,19.7,2024-08-18,2024-08-20
ASM012588,STU0716,CRS001,1,assignment,50,48.8,2024-08-18,2024-08-21
ASM012589,STU0716,CRS001,2,quiz,25,21.4,2024-09-11,2024-09-10
ASM012590,STU0716,CRS001,2,assignment,50,30.6,2024-09-01,2024-09-02
ASM012591,STU0716,CRS001,3,quiz,25,17.6,2024-09-24,2024-09-26
ASM012592,STU0716,CRS001,3,assignment,50,49.0,2024-09-27,2024-09-24
ASM012593,STU0716,CRS001,3,project,100,47.2,2024-10-03,2024-10-04
ASM012594,STU0716,CRS001,4,quiz,25,17.3,2024-10-07,2024-10-08
ASM012595,STU0716,CRS001,4,assignment,50,23.6,2024-10-03,2024-10-03
ASM012596,STU0716,CRS001,5,quiz,25,10.4,2024-11-07,2024-11-04
ASM012597,STU0716,CRS001,5,assignment,50,30.4,2024-11-17,2024-11-20
ASM012598,STU0716,CRS001,6,quiz,25,15.7,2024-11-26,2024-12-03
ASM012599,STU0716,CRS001,6,assignment,50,33.0,2024-11-20,2024-11-27
ASM012600,STU0716,CRS001,6,project,100,48.4,2024-11-20,2024-11-17
ASM012601,STU0716,CRS001,7,quiz,25,18.5,2024-12-22,2024-12-22
ASM012602,STU0716,CRS001,7,assignment,50,32.2,2024-12-08,2024-12-07
ASM012603,STU0716,CRS001,8,quiz,25,18.0,2025-01-02,2025-01-02
ASM012604,STU0716,CRS001,8,assignment,50,45.0,2024-12-18,2024-12-16
ASM012605,STU0716,CRS001,8,exam,100,50.3,2025-01-03,2025-01-04
ASM012606,STU0717,CRS001,1,quiz,25,20.0,2023-04-01,2023-04-01
ASM012607,STU0717,CRS001,1,assignment,50,27.3,2023-04-03,2023-04-04
ASM012608,STU0717,CRS001,2,quiz,25,15.2,2023-04-22,2023-04-21
ASM012609,STU0717,CRS001,2,assignment,50,49.0,2023-04-24,2023-04-23
ASM012610,STU0717,CRS001,3,quiz,25,13.8,2023-05-15,2023-05-17
ASM012611,STU0717,CRS001,3,assignment,50,30.1,2023-05-03,2023-05-04
ASM012612,STU0717,CRS001,3,project,100,59.5,2023-04-24,2023-04-24
ASM012613,STU0717,CRS001,4,quiz,25,11.3,2023-06-01,2023-06-03
ASM012614,STU0717,CRS001,4,assignment,50,10.1,2023-05-24,2023-05-22
ASM012615,STU0717,CRS001,5,quiz,25,21.1,2023-06-06,2023-06-06
ASM012616,STU0717,CRS001,5,assignment,50,33.8,2023-06-06,2023-06-05
ASM012617,STU0717,CRS001,6,quiz,25,15.6,2023-07-17,2023-07-17
ASM012618,STU0717,CRS001,6,assignment,50,28.9,2023-07-11,2023-07-08
ASM012619,STU0717,CRS001,6,project,100,48.4,2023-07-05,2023-07-07
ASM012620,STU0717,CRS001,7,quiz,25,12.0,2023-08-07,2023-08-09
ASM012621,STU0717,CRS001,7,assignment,50,35.1,2023-07-03,2023-07-04
ASM012622,STU0717,CRS001,8,quiz,25,19.3,2023-07-27,2023-07-27
ASM012623,STU0717,CRS001,8,assignment,50,29.2,2023-07-27,2023-07-27
ASM012624,STU0717,CRS001,8,exam,100,63.6,2023-07-11,2023-07-11
ASM012625,STU0718,CRS016,1,quiz,25,19.9,2023-09-04,2023-09-03
ASM012626,STU0718,CRS016,1,assignment,50,36.3,2023-09-07,2023-09-08
ASM012627,STU0718,CRS016,2,quiz,25,17.7,2023-09-26,2023-09-27
ASM012628,STU0718,CRS016,2,assignment,50,36.1,2023-09-16,2023-09-17
ASM012629,STU0718,CRS016,3,quiz,25,18.7,2023-10-10,2023-10-10
ASM012630,STU0718,CRS016,3,assignment,50,30.0,2023-10-19,2023-10-18
ASM012631,STU0718,CRS016,3,project,100,87.6,2023-10-19,2023-10-19
ASM012632,STU0718,CRS016,4,quiz,25,11.3,2023-11-01,2023-11-01
ASM012633,STU0718,CRS016,4,assignment,50,28.8,2023-10-28,2023-10-30
ASM012634,STU0718,CRS016,5,quiz,25,20.0,2023-11-25,2023-11-28
ASM012635,STU0718,CRS016,5,assignment,50,35.8,2023-11-30,2023-12-05
ASM012636,STU0718,CRS016,6,quiz,25,16.1,2023-11-15,2023-11-17
ASM012637,STU0718,CRS016,6,assignment,50,27.1,2023-12-09,2023-12-09
ASM012638,STU0718,CRS016,6,project,100,72.4,2023-11-09,2023-11-06
ASM012639,STU0718,CRS016,6,exam,100,68.2,2023-12-03,2023-12-02
ASM012640,STU0719,CRS019,1,quiz,25,18.4,2024-02-17,2024-02-17
ASM012641,STU0719,CRS019,1,assignment,50,33.5,2024-02-13,2024-02-13
ASM012642,STU0719,CRS019,2,quiz,25,15.9,2024-02-26,2024-02-29
ASM012643,STU0719,CRS019,2,assignment,50,20.0,2024-03-05,2024-03-08
ASM012644,STU0719,CRS019,3,quiz,25,15.9,2024-03-17,2024-03-16
ASM012645,STU0719,CRS019,3,assignment,50,36.9,2024-03-29,2024-03-31
ASM012646,STU0719,CRS019,3,project,100,85.2,2024-03-17,2024-03-17
ASM012647,STU0719,CRS019,4,quiz,25,15.8,2024-04-22,2024-04-21
ASM012648,STU0719,CRS019,4,assignment,50,30.3,2024-04-22,2024-04-21
ASM012649,STU0719,CRS019,5,quiz,25,21.4,2024-05-08,2024-05-10
ASM012650,STU0719,CRS019,5,assignment,50,38.0,2024-04-13,2024-04-13
ASM012651,STU0719,CRS019,6,quiz,25,18.0,2024-05-10,2024-05-10
ASM012652,STU0719,CRS019,6,assignment,50,36.3,2024-05-10,2024-05-10
ASM012653,STU0719,CRS019,6,project,100,78.0,2024-04-22,2024-04-22
ASM012654,STU0719,CRS019,6,exam,100,65.6,2024-05-10,2024-05-09
ASM012655,STU0720,CRS008,1,quiz,25,12.0,2024-09-10,2024-09-11
ASM012656,STU0720,CRS008,1,assignment,50,38.5,2024-09-13,2024-09-13
ASM012657,STU0720,CRS008,2,quiz,25,14.6,2024-10-07,2024-10-06
ASM012658,STU0720,CRS008,2,assignment,50,23.9,2024-09-25,2024-09-24
ASM012659,STU0720,CRS008,3,quiz,25,13.9,2024-10-16,2024-10-21
ASM012660,STU0720,CRS008,3,assignment,50,33.2,2024-10-13,2024-10-14
ASM012661,STU0720,CRS008,3,project,100,39.8,2024-10-10,2024-10-10
ASM012662,STU0720,CRS008,4,quiz,25,23.5,2024-10-29,2024-10-29
ASM012663,STU0720,CRS008,4,assignment,50,35.2,2024-11-02,2024-10-30
ASM012664,STU0720,CRS008,5,quiz,25,18.9,2024-12-09,2024-12-07
ASM012665,STU0720,CRS008,5,assignment,50,32.8,2024-11-04,2024-11-05
ASM012666,STU0720,CRS008,5,exam,100,80.5,2024-12-09,2024-12-11
ASM012667,STU0721,CRS018,1,quiz,25,19.2,2023-03-29,2023-03-29
ASM012668,STU0721,CRS018,1,assignment,50,41.2,2023-03-22,2023-03-22
ASM012669,STU0721,CRS018,2,quiz,25,14.1,2023-04-17,2023-04-22
ASM012670,STU0721,CRS018,2,assignment,50,22.3,2023-04-07,2023-04-04
ASM012671,STU0721,CRS018,3,quiz,25,20.6,2023-04-19,2023-04-18
ASM012672,STU0721,CRS018,3,assignment,50,37.9,2023-04-22,2023-04-21
ASM012673,STU0721,CRS018,3,project,100,48.7,2023-04-28,2023-04-28
ASM012674,STU0721,CRS018,4,quiz,25,11.7,2023-05-23,2023-05-28
ASM012675,STU0721,CRS018,4,assignment,50,48.1,2023-05-15,2023-05-20
ASM012676,STU0721,CRS018,5,quiz,25,16.0,2023-05-27,2023-06-03
ASM012677,STU0721,CRS018,5,assignment,50,25.9,2023-05-27,2023-05-29
ASM012678,STU0721,CRS018,6,quiz,25,11.9,2023-06-24,2023-06-24
ASM012679,STU0721,CRS018,6,assignment,50,25.6,2023-06-30,2023-06-29
ASM012680,STU0721,CRS018,6,project,100,95.8,2023-07-06,2023-07-06
ASM012681,STU0721,CRS018,7,quiz,25,19.0,2023-06-28,2023-06-27
ASM012682,STU0721,CRS018,7,assignment,50,31.3,2023-08-02,2023-08-01
ASM012683,STU0721,CRS018,8,quiz,25,8.6,2023-07-30,2023-08-01
ASM012684,STU0721,CRS018,8,assignment,50,41.6,2023-07-06,2023-07-06
ASM012685,STU0721,CRS018,8,exam,100,91.3,2023-07-14,2023-07-13
ASM012686,STU0722,CRS008,1,quiz,25,18.5,2023-09-10,2023-09-10
ASM012687,STU0722,CRS008,1,assignment,50,30.6,2023-09-04,2023-09-05
ASM012688,STU0722,CRS008,2,quiz,25,21.4,2023-09-19,2023-09-18
ASM012689,STU0722,CRS008,2,assignment,50,5.2,2023-09-19,2023-09-21
ASM012690,STU0722,CRS008,3,quiz,25,10.7,2023-10-13,2023-10-12
ASM012691,STU0722,CRS008,3,assignment,50,36.5,2023-10-04,2023-10-11
ASM012692,STU0722,CRS008,3,project,100,58.1,2023-10-10,2023-10-12
ASM012693,STU0722,CRS008,4,quiz,25,11.2,2023-10-23,2023-10-22
ASM012694,STU0722,CRS008,4,assignment,50,36.0,2023-11-08,2023-11-07
ASM012695,STU0722,CRS008,5,quiz,25,20.9,2023-12-03,2023-12-03
ASM012696,STU0722,CRS008,5,assignment,50,31.0,2023-11-03,2023-11-03
ASM012697,STU0722,CRS008,6,quiz,25,19.6,2023-11-30,2023-12-02
ASM012698,STU0722,CRS008,6,assignment,50,39.7,2023-12-18,2023-12-15
ASM012699,STU0722,CRS008,6,project,100,78.9,2023-12-18,2023-12-25
ASM012700,STU0722,CRS008,6,exam,100,98.0,2023-12-12,2023-12-13
ASM012701,STU0723,CRS006,1,quiz,25,10.9,2024-02-12,2024-02-12
ASM012702,STU0723,CRS006,1,assignment,50,27.5,2024-02-15,2024-02-15
ASM012703,STU0723,CRS006,2,quiz,25,14.3,2024-03-08,2024-03-07
ASM012704,STU0723,CRS006,2,assignment,50,21.1,2024-03-02,2024-03-03
ASM012705,STU0723,CRS006,3,quiz,25,14.5,2024-03-26,2024-03-26
ASM012706,STU0723,CRS006,3,assignment,50,19.5,2024-03-29,2024-03-30
ASM012707,STU0723,CRS006,3,project,100,95.7,2024-03-23,2024-03-23
ASM012708,STU0723,CRS006,4,quiz,25,20.8,2024-04-07,2024-04-07
ASM012709,STU0723,CRS006,4,assignment,50,22.0,2024-04-11,2024-04-11
ASM012710,STU0723,CRS006,5,quiz,25,16.9,2024-04-30,2024-04-30
ASM012711,STU0723,CRS006,5,assignment,50,23.2,2024-04-25,2024-05-02
ASM012712,STU0723,CRS006,6,quiz,25,16.1,2024-05-07,2024-05-07
ASM012713,STU0723,CRS006,6,assignment,50,27.5,2024-05-13,2024-05-13
ASM012714,STU0723,CRS006,6,project,100,60.7,2024-05-25,2024-05-22
ASM012715,STU0723,CRS006,7,quiz,25,15.0,2024-05-17,2024-05-16
ASM012716,STU0723,CRS006,7,assignment,50,37.6,2024-06-14,2024-06-14
ASM012717,STU0723,CRS006,8,quiz,25,24.4,2024-05-17,2024-05-16
ASM012718,STU0723,CRS006,8,assignment,50,31.1,2024-06-02,2024-06-03
ASM012719,STU0723,CRS006,9,quiz,25,16.7,2024-06-09,2024-06-14
ASM012720,STU0723,CRS006,9,assignment,50,18.1,2024-06-27,2024-06-27
ASM012721,STU0723,CRS006,9,project,100,72.9,2024-07-24,2024-07-23
ASM012722,STU0723,CRS006,10,quiz,25,19.4,2024-07-14,2024-07-16
ASM012723,STU0723,CRS006,10,assignment,50,28.6,2024-06-14,2024-06-14
ASM012724,STU0723,CRS006,10,exam,100,65.4,2024-07-04,2024-07-04
ASM012725,STU0724,CRS011,1,quiz,25,13.5,2024-09-18,2024-09-18
ASM012726,STU0724,CRS011,1,assignment,50,38.1,2024-09-19,2024-09-16
ASM012727,STU0724,CRS011,2,quiz,25,23.0,2024-10-14,2024-10-16
ASM012728,STU0724,CRS011,2,assignment,50,42.5,2024-10-16,2024-10-21
ASM012729,STU0724,CRS011,3,quiz,25,20.6,2024-10-16,2024-10-19
ASM012730,STU0724,CRS011,3,assignment,50,20.3,2024-10-25,2024-10-26
ASM012731,STU0724,CRS011,3,project,100,67.4,2024-10-25,2024-10-26
ASM012732,STU0724,CRS011,4,quiz,25,22.5,2024-10-30,2024-10-29
ASM012733,STU0724,CRS011,4,assignment,50,27.7,2024-11-27,2024-11-29
ASM012734,STU0724,CRS011,5,quiz,25,14.8,2024-11-13,2024-11-11
ASM012735,STU0724,CRS011,5,assignment,50,27.3,2024-12-13,2024-12-13
ASM012736,STU0724,CRS011,6,quiz,25,19.2,2024-12-21,2024-12-21
ASM012737,STU0724,CRS011,6,assignment,50,9.8,2024-12-15,2024-12-16
ASM012738,STU0724,CRS011,6,project,100,48.6,2025-01-08,2025-01-09
ASM012739,STU0724,CRS011,7,quiz,25,9.1,2024-12-11,2024-12-13
ASM012740,STU0724,CRS011,7,assignment,50,43.7,2025-01-15,2025-01-15
ASM012741,STU0724,CRS011,7,exam,100,33.2,2025-01-11,2025-01-11
ASM012742,STU0725,CRS012,1,quiz,25,8.3,2023-04-01,2023-03-30
ASM012743,STU0725,CRS012,1,assignment,50,41.9,2023-04-03,2023-03-31
ASM012744,STU0725,CRS012,2,quiz,25,17.1,2023-04-23,2023-04-25
ASM012745,STU0725,CRS012,2,assignment,50,38.5,2023-04-23,2023-04-26
ASM012746,STU0725,CRS012,3,quiz,25,7.8,2023-05-10,2023-05-09
ASM012747,STU0725,CRS012,3,assignment,50,19.0,2023-04-28,2023-04-28
ASM012748,STU0725,CRS012,3,project,100,83.1,2023-05-01,2023-04-30
ASM012749,STU0725,CRS012,4,quiz,25,10.4,2023-05-29,2023-05-29
ASM012750,STU0725,CRS012,4,assignment,50,35.3,2023-05-13,2023-05-12
ASM012751,STU0725,CRS012,5,quiz,25,22.8,2023-06-07,2023-06-09
ASM012752,STU0725,CRS012,5,assignment,50,22.4,2023-06-27,2023-06-27
ASM012753,STU0725,CRS012,6,quiz,25,13.3,2023-07-06,2023-07-08
ASM012754,STU0725,CRS012,6,assignment,50,39.4,2023-06-06,2023-06-06
ASM012755,STU0725,CRS012,6,project,100,83.7,2023-06-24,2023-06-23
ASM012756,STU0725,CRS012,7,quiz,25,16.2,2023-07-25,2023-07-24
ASM012757,STU0725,CRS012,7,assignment,50,27.3,2023-07-04,2023-07-06
ASM012758,STU0725,CRS012,8,quiz,25,22.8,2023-08-21,2023-08-21
ASM012759,STU0725,CRS012,8,assignment,50,17.5,2023-08-21,2023-08-22
ASM012760,STU0725,CRS012,8,exam,100,55.9,2023-07-12,2023-07-12
ASM012761,STU0726,CRS012,1,quiz,25,18.3,2023-10-02,2023-10-02
ASM012762,STU0726,CRS012,1,assignment,50,33.5,2023-09-27,2023-09-26
ASM012763,STU0726,CRS012,2,quiz,25,12.8,2023-10-17,2023-10-22
ASM012764,STU0726,CRS012,2,assignment,50,31.3,2023-10-13,2023-10-11
ASM012765,STU0726,CRS012,3,quiz,25,13.2,2023-11-12,2023-11-10
ASM012766,STU0726,CRS012,3,assignment,50,29.9,2023-11-15,2023-11-16
ASM012767,STU0726,CRS012,3,project,100,63.8,2023-10-31,2023-10-30
ASM012768,STU0726,CRS012,4,quiz,25,10.1,2023-11-08,2023-11-09
ASM012769,STU0726,CRS012,4,assignment,50,35.7,2023-11-24,2023-11-23
ASM012770,STU0726,CRS012,5,quiz,25,15.7,2023-12-02,2023-11-30
ASM012771,STU0726,CRS012,5,assignment,50,37.2,2023-12-07,2023-12-06
ASM012772,STU0726,CRS012,6,quiz,25,13.0,2024-01-17,2024-01-18
ASM012773,STU0726,CRS012,6,assignment,50,24.4,2023-12-06,2023-12-11
ASM012774,STU0726,CRS012,6,project,100,67.5,2024-01-11,2024-01-13
ASM012775,STU0726,CRS012,7,quiz,25,16.3,2024-02-07,2024-02-05
ASM012776,STU0726,CRS012,7,assignment,50,41.3,2024-01-10,2024-01-15
ASM012777,STU0726,CRS012,8,quiz,25,13.3,2024-02-12,2024-02-12
ASM012778,STU0726,CRS012,8,assignment,50,31.5,2024-01-11,2024-01-12
ASM012779,STU0726,CRS012,8,exam,100,68.4,2024-02-12,2024-02-10
ASM012780,STU0727,CRS005,1,quiz,25,12.7,2024-03-08,2024-03-08
ASM012781,STU0727,CRS005,1,assignment,50,24.9,2024-03-12,2024-03-12
ASM012782,STU0727,CRS005,2,quiz,25,19.8,2024-03-29,2024-03-31
ASM012783,STU0727,CRS005,2,assignment,50,31.6,2024-03-25,2024-03-26
ASM012784,STU0727,CRS005,3,quiz,25,13.9,2024-04-20,2024-04-20
ASM012785,STU0727,CRS005,3,assignment,50,25.6,2024-04-23,2024-04-21
ASM012786,STU0727,CRS005,3,project,100,72.4,2024-04-23,2024-04-23
ASM012787,STU0727,CRS005,4,quiz,25,22.3,2024-04-20,2024-04-22
ASM012788,STU0727,CRS005,4,assignment,50,34.8,2024-05-06,2024-05-05
ASM012789,STU0727,CRS005,5,quiz,25,10.1,2024-04-30,2024-05-05
ASM012790,STU0727,CRS005,5,assignment,50,29.5,2024-05-20,2024-05-25
ASM012791,STU0727,CRS005,6,quiz,25,16.0,2024-06-01,2024-06-01
ASM012792,STU0727,CRS005,6,assignment,50,27.6,2024-06-25,2024-06-25
ASM012793,STU0727,CRS005,6,project,100,66.6,2024-06-07,2024-06-14
ASM012794,STU0727,CRS005,7,quiz,25,20.7,2024-07-16,2024-07-15
ASM012795,STU0727,CRS005,7,assignment,50,23.1,2024-07-09,2024-07-11
ASM012796,STU0727,CRS005,8,quiz,25,12.6,2024-06-11,2024-06-11
ASM012797,STU0727,CRS005,8,assignment,50,34.8,2024-08-06,2024-08-06
ASM012798,STU0727,CRS005,8,exam,100,98.0,2024-07-13,2024-07-11
ASM012799,STU0728,CRS016,1,quiz,25,23.3,2024-09-04,2024-09-04
ASM012800,STU0728,CRS016,1,assignment,50,35.9,2024-09-05,2024-09-06
ASM012801,STU0728,CRS016,2,quiz,25,16.0,2024-09-23,2024-09-25
ASM012802,STU0728,CRS016,2,assignment,50,39.8,2024-09-29,2024-09-27
ASM012803,STU0728,CRS016,3,quiz,25,15.2,2024-10-05,2024-10-05
ASM012804,STU0728,CRS016,3,assignment,50,46.8,2024-10-20,2024-10-20
ASM012805,STU0728,CRS016,3,project,100,54.9,2024-10-02,2024-09-30
ASM012806,STU0728,CRS016,4,quiz,25,20.6,2024-10-21,2024-10-21
ASM012807,STU0728,CRS016,4,assignment,50,8.2,2024-10-29,2024-11-03
ASM012808,STU0728,CRS016,5,quiz,25,19.7,2024-11-11,2024-11-12
ASM012809,STU0728,CRS016,5,assignment,50,42.3,2024-11-16,2024-11-16
ASM012810,STU0728,CRS016,6,quiz,25,16.5,2024-11-22,2024-11-29
ASM012811,STU0728,CRS016,6,assignment,50,13.6,2024-11-10,2024-11-09
ASM012812,STU0728,CRS016,6,project,100,87.7,2024-11-16,2024-11-17
ASM012813,STU0728,CRS016,6,exam,100,51.5,2024-11-10,2024-11-10
ASM012814,STU0729,CRS016,1,quiz,25,11.8,2023-02-07,2023-02-07
ASM012815,STU0729,CRS016,1,assignment,50,41.8,2023-02-07,2023-02-07
ASM012816,STU0729,CRS016,2,quiz,25,19.9,2023-02-20,2023-02-22
ASM012817,STU0729,CRS016,2,assignment,50,15.3,2023-02-18,2023-02-25
ASM012818,STU0729,CRS016,3,quiz,25,23.0,2023-03-21,2023-03-22
ASM012819,STU0729,CRS016,3,assignment,50,38.6,2023-03-12,2023-03-14
ASM012820,STU0729,CRS016,3,project,100,34.3,2023-03-03,2023-03-05
ASM012821,STU0729,CRS016,4,quiz,25,20.4,2023-04-11,2023-04-13
ASM012822,STU0729,CRS016,4,assignment,50,36.2,2023-04-07,2023-04-07
ASM012823,STU0729,CRS016,5,quiz,25,19.0,2023-05-02,2023-05-03
ASM012824,STU0729,CRS016,5,assignment,50,25.0,2023-04-27,2023-05-02
ASM012825,STU0729,CRS016,6,quiz,25,10.0,2023-04-29,2023-05-01
ASM012826,STU0729,CRS016,6,assignment,50,42.5,2023-04-17,2023-04-16
ASM012827,STU0729,CRS016,6,project,100,67.9,2023-04-29,2023-04-27
ASM012828,STU0729,CRS016,6,exam,100,56.0,2023-05-17,2023-05-17
ASM012829,STU0730,CRS008,1,quiz,25,10.6,2023-09-09,2023-09-09
ASM012830,STU0730,CRS008,1,assignment,50,45.0,2023-09-12,2023-09-12
ASM012831,STU0730,CRS008,2,quiz,25,12.9,2023-09-29,2023-09-28
ASM012832,STU0730,CRS008,2,assignment,50,49.0,2023-09-25,2023-09-27
ASM012833,STU0730,CRS008,3,quiz,25,20.7,2023-10-18,2023-10-17
ASM012834,STU0730,CRS008,3,assignment,50,42.2,2023-10-21,2023-10-20
ASM012835,STU0730,CRS008,3,project,100,54.0,2023-10-03,2023-10-05
ASM012836,STU0730,CRS008,4,quiz,25,7.7,2023-10-29,2023-11-01
ASM012837,STU0730,CRS008,4,assignment,50,46.3,2023-10-25,2023-10-25
ASM012838,STU0730,CRS008,5,quiz,25,12.3,2023-11-10,2023-11-12
ASM012839,STU0730,CRS008,5,assignment,50,31.0,2023-11-25,2023-11-24
ASM012840,STU0730,CRS008,6,quiz,25,16.9,2023-12-14,2023-12-14
ASM012841,STU0730,CRS008,6,assignment,50,30.5,2023-12-20,2023-12-21
ASM012842,STU0730,CRS008,6,project,100,62.1,2023-11-20,2023-11-21
ASM012843,STU0730,CRS008,6,exam,100,68.5,2023-12-02,2023-12-01
ASM012844,STU0731,CRS017,1,quiz,25,12.4,2024-03-03,2024-02-29
ASM012845,STU0731,CRS017,1,assignment,50,38.1,2024-03-03,2024-03-06
ASM012846,STU0731,CRS017,2,quiz,25,19.0,2024-03-27,2024-03-27
ASM012847,STU0731,CRS017,2,assignment,50,38.3,2024-03-21,2024-03-22
ASM012848,STU0731,CRS017,3,quiz,25,20.0,2024-04-14,2024-04-21
ASM012849,STU0731,CRS017,3,assignment,50,37.0,2024-03-30,2024-03-31
ASM012850,STU0731,CRS017,3,project,100,82.5,2024-04-05,2024-04-07
ASM012851,STU0731,CRS017,4,quiz,25,11.2,2024-04-22,2024-04-21
ASM012852,STU0731,CRS017,4,assignment,50,49.0,2024-04-26,2024-05-01
ASM012853,STU0731,CRS017,5,quiz,25,15.4,2024-04-24,2024-04-22
ASM012854,STU0731,CRS017,5,assignment,50,48.5,2024-05-29,2024-05-29
ASM012855,STU0731,CRS017,6,quiz,25,21.1,2024-06-13,2024-06-11
ASM012856,STU0731,CRS017,6,assignment,50,22.0,2024-05-20,2024-05-23
ASM012857,STU0731,CRS017,6,project,100,59.3,2024-06-07,2024-06-05
ASM012858,STU0731,CRS017,6,exam,100,68.4,2024-05-26,2024-05-24
ASM012859,STU0732,CRS020,1,quiz,25,10.9,2024-08-14,2024-08-12
ASM012860,STU0732,CRS020,1,assignment,50,17.5,2024-08-17,2024-08-20
ASM012861,STU0732,CRS020,2,quiz,25,14.6,2024-08-28,2024-08-29
ASM012862,STU0732,CRS020,2,assignment,50,36.1,2024-09-01,2024-09-02
ASM012863,STU0732,CRS020,3,quiz,25,19.6,2024-09-25,2024-09-25
ASM012864,STU0732,CRS020,3,assignment,50,27.2,2024-09-25,2024-09-26
ASM012865,STU0732,CRS020,3,project,100,68.9,2024-09-13,2024-09-15
ASM012866,STU0732,CRS020,4,quiz,25,13.2,2024-10-07,2024-10-08
ASM012867,STU0732,CRS020,4,assignment,50,35.7,2024-10-15,2024-10-15
ASM012868,STU0732,CRS020,4,exam,100,77.4,2024-09-21,2024-09-19
ASM012869,STU0733,CRS006,1,quiz,25,10.2,2023-03-30,2023-03-31
